,uid,domain_id,representative_status,hierarchy_identifier,pdb_identifier,chain_identifier,residue_number,seq_id,accession number,architecture,X_group,H_group,T_group,F_group,domain_assembly_status,non_polymer_entities,reciprocal_of_occupancy_ratio,topology,OFHT,number_of_jumps,number_of_frustrated_alpha-beta-units_pairing
73,000185428,e3nqbA2,MANUAL_REP,2002.1.1.12,3nqb,A,A:86-338,A:89-341,Q7CUX4,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_1_N,NOT_DOMAIN_ASSEMBLY,MN,0.0001098177026136,123+++,3.91509748024028,0.0,0.0
74,001318637,e3wfjF2,AUTO_NONREP,2003.1.1.13,3wfj,F,"F:4-37,F:57-178","F:4-37,F:57-178",E3USM3,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ApbA,NOT_DOMAIN_ASSEMBLY,NAD,0.0002861230329041,213+++,3.6175585804726142,1.0,0.0
75,001308669,e3omlA1,AUTO_NONREP,2003.1.1.332,3oml,A,A:8-311,A:15-318,Q9VXJ0,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",adh_short_C2_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,3.517906142264124e-05,123+++,3.91509748024028,0.0,0.0
76,000222878,e3zgeA1,AUTO_NONREP,2002.1.1.147,3zge,A,"A:8-912,A:946-966","A:32-936,A:970-990",P30694,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",PEPcase,NOT_DOMAIN_ASSEMBLY,"ASP,EDO,SO4",0.001592356687898,123+++,3.91509748024028,0.0,0.0
77,001064489,e4l5pA1,AUTO_NONREP,2002.1.1.14,4l5p,A,A:0-334,A:1-335,NO_UNP,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001990445859872,123+++,3.91509748024028,0.0,0.0
78,000153418,e4hchA1,AUTO_NONREP,2002.1.1.127,4hch,A,A:127-382,A:147-402,Q7CSI0,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",MR_MLE_C,NOT_DOMAIN_ASSEMBLY,"EDO,GOL,MG,NA,PGE,TLA",0.0001273885350318,123+++,3.91509748024028,0.0,0.0
79,000010469,e1jflA1,MANUAL_REP,2007.1.5.19,1jfl,A,A:1-115,A:1-115,O58403,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""ATC-like""",Asp_Glu_race_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0005903187721369,213+++,3.6175585804726142,1.0,0.0
80,001005174,e4kemA2,AUTO_NONREP,2002.1.1.127,4kem,A,A:132-390,A:132-390,D3P639,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",MR_MLE_C,NOT_DOMAIN_ASSEMBLY,"AKR,CL,MG",0.0001273885350318,123+++,3.91509748024028,0.0,0.0
81,001118750,e4n7bA3,AUTO_NONREP,7588.1.1.4,4n7b,A,A:195-318,A:412-535,Q9BJX6,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""NadA-like/4-hydroxy-3-methylbut-2-enyl diphosphate reductase""",LYTB_3rd,NOT_DOMAIN_ASSEMBLY,"F3S,GOL,SO4",0.0833333333333333,213+++,3.6175585804726142,1.0,0.0
82,000151968,e4b4uA2,AUTO_NONREP,2007.1.6.4,4b4u,A,A:1-120,A:22-141,D0CBC8,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Aminoacid dehydrogenase-like, N-terminal domain""",THF_DHG_CYH,NOT_DOMAIN_ASSEMBLY,"CL,EDO,PEG",0.0011806375442739,213+++,3.6175585804726142,1.0,0.0
83,000119434,e3khiA1,MANUAL_REP,2498.1.1.36,3khi,A,A:16-253,A:17-254,A6TB83,mixed a+b and a/b,"""Zincin-like""","""NO_H_NAME""","""Metalloproteases (""zincins"") catalytic domain""",Peptidase_M90,NOT_DOMAIN_ASSEMBLY,"CL,EDO,ZN",0.015625,123+++,3.91509748024028,0.0,0.0
84,000146902,e2yk4A1,MANUAL_REP,7512.1.1.20,2yk4,A,A:48-238,A:1-191,P72097,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Glyco_transf_52_N,NOT_DOMAIN_ASSEMBLY,"EDO,EGC,SO4",0.0333333333333333,123+++,3.91509748024028,0.0,0.0
85,001428655,e4v4bB01,AUTO_NONREP,2490.1.1.1,4v4b,B0,B0:14-122,B0:14-122,P38061,a/b three-layered sandwiches,"""Ribosomal protein L13/L15p/L18e/L32e""","""NO_H_NAME""","""Ribosomal protein L32e""",Ribosomal_L32e,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
86,000424191,e3s5wB1,AUTO_NONREP,2003.1.2.284,3s5w,B,B:172-348,B:192-368,Q51548,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""FAD/NAD(P)-binding domain""",K_oxygenase_1,NOT_DOMAIN_ASSEMBLY,"NAP,ONH",0.0010729613733905,123+++,3.91509748024028,0.0,0.0
87,001174805,e3shtA4,AUTO_NONREP,7568.1.1.1,3sht,A,A:752-833,A:123-204,Q8NEM0,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""BRCT domain""",PTCB-BRCT,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0034722222222222,123+++,3.91509748024028,0.0,0.0
88,001520105,e4dz1A1,AUTO_NONREP,7523.1.1.56,4dz1,A,A:115-189,A:115-189,G9W5C4,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",SBP_bac_3_2nd,NOT_DOMAIN_ASSEMBLY,DAL,0.0003150598613736,213+++,3.6175585804726142,1.0,0.0
89,001498264,e4wgxA2,MANUAL_REP,2002.1.1.12,4wgx,A,A:62-405,A:62-405,G2XLB0,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_1_N,NOT_DOMAIN_ASSEMBLY,"CO,MPD",0.0001098177026136,123+++,3.91509748024028,0.0,0.0
90,000423526,e3p9dF3,AUTO_NONREP,2487.1.1.35,3p9d,F,F:203-361,F:203-361,NO_UNP,a/b three-layered sandwiches,"""The ""swivelling"" beta/beta/alpha domains""","""NO_H_NAME""","""The ""swivelling"" beta/beta/alpha domain""",Cpn60_TCP1_2nd,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0010504201680672,123+++,3.91509748024028,0.0,0.0
91,000117900,e1b3sF1,AUTO_NONREP,2489.1.1.1,1b3s,F,F:2-90,F:2-90,P11540,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Barstar (barnase inhibitor)""",Barstar,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
92,001172366,e4a0oB11,AUTO_NONREP,2487.1.1.35,4a0o,B,"B:197-230,B:254-341","B:197-230,B:254-341",Q3ZBH0,a/b three-layered sandwiches,"""The ""swivelling"" beta/beta/alpha domains""","""NO_H_NAME""","""The ""swivelling"" beta/beta/alpha domain""",Cpn60_TCP1_2nd,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0010504201680672,123+++,3.91509748024028,0.0,0.0
93,001570423,e4r9fA2,AUTO_NONREP,7523.1.1.11,4r9f,A,"A:15-136,A:316-416","A:41-162,A:342-442",L0E2M2,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",SBP_bac_1_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0013175230566534,213+++,3.6175585804726142,1.0,0.0
94,000008946,e2f6kA1,MANUAL_REP,2002.1.1.14,2f6k,A,A:2-307,A:2-307,F9US96,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,MN,0.0001990445859872,123+++,3.91509748024028,0.0,0.0
95,001172318,e4a0wN11,AUTO_NONREP,2487.1.1.35,4a0w,N,"N:197-233,N:254-341","N:197-233,N:254-341",Q3ZBH0,a/b three-layered sandwiches,"""The ""swivelling"" beta/beta/alpha domains""","""NO_H_NAME""","""The ""swivelling"" beta/beta/alpha domain""",Cpn60_TCP1_2nd,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0010504201680672,123+++,3.91509748024028,0.0,0.0
96,000141027,e3p2oA2,AUTO_NONREP,2007.1.6.4,3p2o,A,A:-2-119,A:1-122,Q0PA35,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Aminoacid dehydrogenase-like, N-terminal domain""",THF_DHG_CYH,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0011806375442739,213+++,3.6175585804726142,1.0,0.0
97,001107985,e1wiwA3,MANUAL_REP,2007.6.1.1,1wiw,A,A:124-284,A:124-284,Q5SIM3,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",bact-PGI_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0333333333333333,123+++,3.91509748024028,0.0,0.0
98,001184375,e1wqaD9,AUTO_NONREP,7528.1.1.4,1wqa,D,D:260-367,D:260-367,O58651,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Phosphoglucomutase, first 3 domains""",PGM_PMM_III_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0416666666666666,213+++,3.6175585804726142,1.0,0.0
99,000224189,e1mdoA2,MANUAL_REP,7577.1.1.6,1mdo,A,A:9-259,A:9-259,Q8ZNF3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""PLP-dependent transferases""",Aminotran_5_N,NOT_DOMAIN_ASSEMBLY,PMP,0.0006747638326585,213+++,3.6175585804726142,1.0,0.0
100,001396845,e1z56C2,AUTO_NONREP,7568.1.1.1,1z56,C,"C:821-839,C:859-938","C:141-159,C:180-259",Q08387,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""BRCT domain""",PTCB-BRCT,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0034722222222222,123+++,3.91509748024028,0.0,0.0
101,001520255,e4eq7A1,AUTO_NONREP,7523.1.1.25,4eq7,A,"A:23-122,A:247-342","A:1-100,A:225-314",A9CGA5,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",SBP_bac_1_N_1,NOT_DOMAIN_ASSEMBLY,"GOL,SO4",0.0003370407819346,213+++,3.6175585804726142,1.0,0.0
102,001498229,e3lm3A1,MANUAL_REP,2002.3.1.11,3lm3,A,A:41-366,A:13-338,A6LGL1,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""Glycoside hydrolase/deacetylase""",DUF3863,NOT_DOMAIN_ASSEMBLY,PEG,0.1,123+++,3.91509748024028,0.0,0.0
103,000224240,e1pmmA2,MANUAL_REP,7577.1.1.6,1pmm,A,A:3-336,A:3-336,P69910,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""PLP-dependent transferases""",Aminotran_5_N,NOT_DOMAIN_ASSEMBLY,"ACY,PLP",0.0006747638326585,213+++,3.6175585804726142,1.0,0.0
104,000007149,e1uxyA1,MANUAL_REP,217.1.1.4,1uxy,A,A:3-200,A:1-198,P08373,a+b complex topology,"""FAD-binding domain-like""","""NO_H_NAME""","""FAD-binding domain""",FAD_binding_4,NOT_DOMAIN_ASSEMBLY,"EPU,FAD",0.0131578947368421,132+++,0.5129080882516959,1.0,1.0
105,000010925,e1ad2A2,MANUAL_REP,2007.25.1.1,1ad2,A,A:68-159,A:68-159,P27150,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Rossmann-like domain in Ribosomal protein L1""",Ribosomal_L1_1st,NOT_DOMAIN_ASSEMBLY,"MRD,SO4",0.0384615384615384,213+++,3.6175585804726142,1.0,0.0
106,000117903,e1x1yE1,AUTO_NONREP,2489.1.1.1,1x1y,E,E:1-89,E:2-90,P11540,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Barstar (barnase inhibitor)""",Barstar,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
107,000167161,e2rdo92,AUTO_NONREP,2007.25.1.1,2rdo,9,9:60-150,9:60-150,P0A7L0,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Rossmann-like domain in Ribosomal protein L1""",Ribosomal_L1_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0384615384615384,213+++,3.6175585804726142,1.0,0.0
108,000092376,e1mmfA1,AUTO_NONREP,2002.1.1.35,1mmf,A,A:2-552,A:2-552,Q59476,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Dehydratase_LU,NOT_DOMAIN_ASSEMBLY,"B12,K",0.0031847133757961,123+++,3.91509748024028,0.0,0.0
109,000168547,e2qs0A3,AUTO_NONREP,7588.1.1.1,2qs0,A,A:157-237,A:177-257,NO_UNP,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""NadA-like/4-hydroxy-3-methylbut-2-enyl diphosphate reductase""",NadA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0277777777777777,213+++,3.6175585804726142,1.0,0.0
110,001521570,e4mijA2,AUTO_NONREP,7523.1.1.57,4mij,A,"A:31-151,A:241-332","A:31-151,A:241-330",Q128M1,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",DctP,NOT_DOMAIN_ASSEMBLY,"ADA,CL,EDO,GTR",0.0001168770453482,213+++,3.6175585804726142,1.0,0.0
111,001521822,e4ng7A2,AUTO_NONREP,7523.1.1.57,4ng7,A,"A:30-150,A:240-331","A:30-150,A:240-327",A8AR30,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",DctP,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001168770453482,213+++,3.6175585804726142,1.0,0.0
112,001164545,e4ha7B2,AUTO_NONREP,7501.1.1.2,4ha7,B,"B:8-75,B:98-243","B:13-80,B:103-248",P33312,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Dihydrofolate reductases""",RibD_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0384615384615384,123+++,3.91509748024028,0.0,0.0
113,000141521,e3pnuA1,AUTO_NONREP,2002.1.1.14,3pnu,A,A:-8-335,A:25-359,Q0PBP6,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,"PO4,ZN",0.0001990445859872,123+++,3.91509748024028,0.0,0.0
114,000976448,e4gvxC1,AUTO_NONREP,2003.1.1.417,4gvx,C,C:1-247,C:1-247,A9ANE0,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",adh_short_C2,NOT_DOMAIN_ASSEMBLY,"CL,EDO,FUL,NAP",1.773489873372823e-05,123+++,3.91509748024028,0.0,0.0
115,000143028,e3nglA2,AUTO_NONREP,2007.1.6.4,3ngl,A,A:2-114,A:2-114,Q05213,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Aminoacid dehydrogenase-like, N-terminal domain""",THF_DHG_CYH,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0011806375442739,213+++,3.6175585804726142,1.0,0.0
116,001107571,e4hi0E1,AUTO_NONREP,2004.1.1.258,4hi0,E,E:60-196,E:60-196,Q09066,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",MnmE_helical_2nd,NOT_DOMAIN_ASSEMBLY,GDP,3.472463365511494e-05,123+++,3.91509748024028,0.0,0.0
117,000136375,e3i26A1,AUTO_NONREP,2007.5.1.10,3i26,A,"A:16-135,A:279-393","A:2-121,A:265-378",P0C0V9,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""SGNH hydrolase""",Hema_esterase_1st,NOT_DOMAIN_ASSEMBLY,NAG,0.0142857142857142,213+++,3.6175585804726142,1.0,0.0
118,000350756,e2zskA1,AUTO_NONREP,2007.1.5.19,2zsk,A,A:1-114,A:1-114,O59384,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""ATC-like""",Asp_Glu_race_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0005903187721369,213+++,3.6175585804726142,1.0,0.0
119,001495205,e4cjxA1,AUTO_NONREP,2007.1.6.4,4cjx,A,A:1-124,A:22-145,Q57WP0,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Aminoacid dehydrogenase-like, N-terminal domain""",THF_DHG_CYH,NOT_DOMAIN_ASSEMBLY,"9L9,NAP,PEG",0.0011806375442739,213+++,3.6175585804726142,1.0,0.0
120,000169691,e2k2qB1,AUTO_NONREP,7579.1.1.3,2k2q,B,B:1-242,B:1-242,Q08788,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""alpha/beta-Hydrolases""",Hydrolase_4_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0003156565656565,123+++,3.91509748024028,0.0,0.0
121,000008943,e2dvtA1,MANUAL_REP,2002.1.1.14,2dvt,A,A:1-325,A:1-325,Q60GU1,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,ZN,0.0001990445859872,123+++,3.91509748024028,0.0,0.0
122,000143847,e3nv7A1,AUTO_NONREP,2005.1.1.218,3nv7,A,A:3-157,A:3-157,O26010,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",CTP_transf_like,NOT_DOMAIN_ASSEMBLY,"ACY,SO4",0.0014245014245014,123+++,3.91509748024028,0.0,0.0
123,001098766,e4c1bA1,AUTO_NONREP,2007.5.1.31,4c1b,A,A:132-302,A:1-171,Q3LG57,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""SGNH hydrolase""",Lipase_GDSL_2,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0027777777777777,213+++,3.6175585804726142,1.0,0.0
124,001167010,e1s9hC2,AUTO_NONREP,2004.1.1.1413,1s9h,C,"C:223-378,C:409-490","C:1-156,C:187-268",P03132,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Parvo_NS1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0013368983957219,213+++,3.6175585804726142,1.0,0.0
125,000185531,e3sggA1,MANUAL_REP,7597.1.1.2,3sgg,A,A:46-142,A:25-121,Q8A5P5,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Endolysin C-terminal domain""",GxGYxYP_N_1st,NOT_DOMAIN_ASSEMBLY,GOL,0.25,213+++,3.6175585804726142,1.0,0.0
126,001542345,e4jb7A1,AUTO_NONREP,7523.1.1.54,4jb7,A,A:0-171,A:24-171,Q9KTQ6,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",SBP_bac_11,NOT_DOMAIN_ASSEMBLY,"MLT,PGE,TRS",0.0009057971014492,213+++,3.6175585804726142,1.0,0.0
127,001246003,e4hytC5,AUTO_NONREP,2006.1.1.42,4hyt,C,C:580-757,C:585-762,P05024,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",Hydrolase_3_1,NOT_DOMAIN_ASSEMBLY,MG,0.0006887052341597,132+++,0.5129080882516959,1.0,1.0
128,001246003,e4hytC5,AUTO_NONREP,2006.1.1.42,4hyt,C,C:580-757,C:585-762,P05024,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",Hydrolase_3_1,NOT_DOMAIN_ASSEMBLY,MG,0.0006887052341597,123+++,3.91509748024028,0.0,0.0
129,000011431,e2cx6A1,MANUAL_REP,2489.1.1.1,2cx6,A,A:1-90,A:1-90,P64618,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Barstar (barnase inhibitor)""",Barstar,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
130,000010893,e1a4iA2,MANUAL_REP,2007.1.6.4,1a4i,A,A:2-126,A:2-126,P11586,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Aminoacid dehydrogenase-like, N-terminal domain""",THF_DHG_CYH,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0011806375442739,213+++,3.6175585804726142,1.0,0.0
131,001240842,e3e74B3,AUTO_NONREP,2002.1.1.1050,3e74,B,B:54-378,B:74-398,P77671,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",DHOase,NOT_DOMAIN_ASSEMBLY,FE,0.0002274795268425,123+++,3.91509748024028,0.0,0.0
132,000342561,e2za4B1,AUTO_NONREP,2489.1.1.1,2za4,B,B:0-89,B:1-90,P11540,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Barstar (barnase inhibitor)""",Barstar,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
133,001235615,e3mkvD5,AUTO_NONREP,2002.1.1.12,3mkv,D,"D:57-153,D:174-363","D:59-155,D:176-365",B2T4I1,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_1_N,NOT_DOMAIN_ASSEMBLY,"GOL,SO4,ZN",0.0001098177026136,123+++,3.91509748024028,0.0,0.0
134,001545380,e4yahX2,AUTO_NONREP,7523.1.1.39,4yah,X,"X:29-111,X:228-273","X:29-111,X:228-271",P28635,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",Lipoprotein_9_1st,NOT_DOMAIN_ASSEMBLY,MET,0.0009057971014492,213+++,3.6175585804726142,1.0,0.0
135,001720748,e5f4cA1,AUTO_NONREP,2489.1.1.1,5f4c,A,A:1-90,A:4-93,Q7CPM9,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Barstar (barnase inhibitor)""",Barstar,NOT_DOMAIN_ASSEMBLY,MLI,0.0769230769230769,123+++,3.91509748024028,0.0,0.0
136,001688956,e5dt9A3,AUTO_NONREP,6096.1.1.1,5dt9,A,A:258-382,A:258-382,Q9KQ92,a+b two layers,"""NO_X_NAME""","""NO_H_NAME""","""Dimerization domain of erythronate-4-phosphate dehydrogenase PdxB""",DUF3410,NOT_DOMAIN_ASSEMBLY,"NAD,SO4",0.5,123+++,3.91509748024028,0.0,0.0
137,000152458,e2lpmA1,AUTO_NONREP,2007.1.3.29,2lpm,A,A:1-123,A:1-123,Q930Y6,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,213+++,3.6175585804726142,1.0,0.0
138,000134199,e3ghfA1,AUTO_NONREP,2495.1.1.1,3ghf,A,A:5-104,A:7-106,P65359,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Cell-division inhibitor MinC, N-terminal domain""",MinC_N,NOT_DOMAIN_ASSEMBLY,CIT,0.125,123+++,3.91509748024028,0.0,0.0
139,000185532,e3sggA2,MANUAL_REP,7597.1.1.3,3sgg,A,A:143-211,A:122-190,Q8A5P5,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Endolysin C-terminal domain""",GxGYxYP_N_2nd,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.25,213+++,3.6175585804726142,1.0,0.0
140,001285192,e4p3xA3,AUTO_NONREP,7588.1.1.1,4p3x,A,A:151-232,A:158-239,Q9X1X7,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""NadA-like/4-hydroxy-3-methylbut-2-enyl diphosphate reductase""",NadA,NOT_DOMAIN_ASSEMBLY,"MPD,SF4",0.0277777777777777,213+++,3.6175585804726142,1.0,0.0
141,000007151,e1n62C2,MANUAL_REP,217.1.1.6,1n62,C,C:1-177,C:1-177,P19920,a+b complex topology,"""FAD-binding domain-like""","""NO_H_NAME""","""FAD-binding domain""",FAD_binding_5,NOT_DOMAIN_ASSEMBLY,FAD,0.0454545454545454,132+++,0.5129080882516959,1.0,1.0
142,001523501,e4pc9A2,AUTO_NONREP,7523.1.1.57,4pc9,A,"A:25-148,A:238-324","A:24-145,A:235-321",Q16BC9,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Periplasmic binding protein-like II""",DctP,NOT_DOMAIN_ASSEMBLY,CS2,0.0001168770453482,213+++,3.6175585804726142,1.0,0.0
143,000172425,e3i3uA1,AUTO_NONREP,2007.2.5.2,3i3u,A,A:2-104,A:2-104,F9UPN6,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Rhodanese/Cell cycle control phosphatase""",Rhodanese,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0007627765064836,132+++,0.5129080882516959,1.0,1.0
144,000144844,e3tzlA1,AUTO_NONREP,2005.1.1.150,3tzl,A,A:1-319,A:4-322,Q9PIB4,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",tRNA-synt_1b,NOT_DOMAIN_ASSEMBLY,"ADP,NA,PO4,TRP",0.0042735042735042,123+++,3.91509748024028,0.0,0.0
145,001250748,e4a0vI12,AUTO_NONREP,2487.1.1.35,4a0v,I,"I:202-231,I:269-353","I:202-231,I:269-353",Q3ZBH0,a/b three-layered sandwiches,"""The ""swivelling"" beta/beta/alpha domains""","""NO_H_NAME""","""The ""swivelling"" beta/beta/alpha domain""",Cpn60_TCP1_2nd,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0010504201680672,123+++,3.91509748024028,0.0,0.0
146,001203508,e3rg2J9,AUTO_NONREP,7584.1.1.2,3rg2,J,J:2-130,J:4-132,P10378,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Rossmann-like domain in Acetyl-CoA synthetase-like proteins""",AMP-binding_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0065359477124183,213+++,3.6175585804726142,1.0,0.0
147,001317197,e4qsfA1,AUTO_NONREP,2002.1.1.161,4qsf,A,A:1-355,A:1-343,B4EXV8,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",PTE,NOT_DOMAIN_ASSEMBLY,"BUA,MN,SO4",0.0002359046945034,123+++,3.91509748024028,0.0,0.0
